Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,CLV
2085,73,7,13517.045879316138,4,4,3,11,3,Potential Loyalists,94619.32115521297
2086,14,6,14676.230854717971,5,4,3,12,3,Potential Loyalists,88057.38512830783
2087,88,5,11814.341858944777,3,3,3,9,3,Others,59071.709294723885
2088,27,4,12500.591209690927,5,2,3,10,2,Others,50002.36483876371
2089,385,3,5726.91131335098,1,1,1,3,0,Lost Customers,17180.733940052938
2090,51,9,26938.55241848879,4,5,5,14,1,Champions,242446.9717663991
2091,52,7,17924.464794454194,4,5,4,13,3,Champions,125471.25356117936
2092,178,5,10752.730865625055,2,3,2,7,2,Others,53763.654328125274
2093,207,8,23961.069842604713,2,5,5,12,1,Loyal Customers,191688.5587408377
2094,73,8,24346.306366351986,4,5,5,14,1,Champions,194770.4509308159
2095,12,4,11453.27693099992,5,2,2,9,2,Others,45813.10772399968
2096,98,9,25248.993204061535,3,5,5,13,1,Loyal Customers,227240.9388365538
2097,264,6,18891.60976795869,1,4,4,9,3,Loyal Customers,113349.65860775214
2098,52,7,16298.309826920049,4,5,4,13,3,Champions,114088.16878844035
2099,208,5,19047.686671962452,2,3,5,10,3,At Risk,95238.43335981226
2100,17,6,12784.168279800077,5,4,3,12,3,Potential Loyalists,76705.00967880046
2101,70,4,12527.62426133226,4,2,3,9,2,Others,50110.49704532904
2102,32,5,8193.57714579863,5,3,1,9,2,Others,40967.88572899315
2103,14,5,13567.478301785213,5,3,3,11,3,Potential Loyalists,67837.39150892607
2104,40,4,8750.941479837868,4,2,2,8,2,Others,35003.76591935147
2105,147,4,15306.418556773748,2,2,4,8,3,Lost Customers,61225.67422709499
2106,137,6,8735.150878403885,2,4,2,8,2,Others,52410.90527042331
2107,168,5,10102.889266589507,2,3,2,7,2,Others,50514.44633294754
2108,13,8,22080.505737343596,5,5,5,15,1,Champions,176644.04589874877
2109,121,11,34850.27636518787,3,5,5,13,1,Loyal Customers,383353.0400170666
2110,157,5,15954.659899864344,2,3,4,9,3,At Risk,79773.29949932171
2111,219,3,12401.355035485056,2,1,3,6,2,Lost Customers,37204.065106455164
2112,32,5,8465.465130794897,5,3,2,10,2,Others,42327.32565397448
2113,245,3,11153.451093305326,1,1,2,4,2,Lost Customers,33460.35327991598
2114,107,6,16026.482080073725,3,4,4,11,3,Loyal Customers,96158.89248044236
2115,73,4,6745.2159761818275,4,2,1,7,2,Others,26980.86390472731
2116,492,4,14315.743533829442,1,2,3,6,0,Lost Customers,57262.97413531777
2118,156,7,15730.469452547793,2,5,4,11,3,Loyal Customers,110113.28616783455
2119,111,6,12532.124264987,3,4,3,10,3,Others,75192.74558992201
2120,19,4,6342.713815215748,5,2,1,8,2,Others,25370.85526086299
2121,204,5,9710.444005002497,2,3,2,7,2,Others,48552.22002501249
2122,212,3,8953.553016896925,2,1,2,5,2,Lost Customers,26860.659050690774
2123,383,1,4426.066442924151,1,1,1,3,0,Lost Customers,4426.066442924151
2124,44,5,8939.87492100204,4,3,2,9,2,Others,44699.3746050102
2125,24,5,14172.89028143087,5,3,3,11,3,Potential Loyalists,70864.45140715435
2126,240,7,18302.06011794869,1,5,4,10,3,Loyal Customers,128114.42082564085
2127,82,3,5414.127758943348,3,1,1,5,2,Others,16242.383276830045
2128,239,4,6758.513293539696,1,2,1,4,2,Lost Customers,27034.053174158784
2129,68,4,15257.75155306733,4,2,4,10,3,Others,61031.00621226932
2130,91,7,12169.48374674423,3,5,3,11,3,Others,85186.38622720962
2131,88,8,22940.08666420859,3,5,5,13,1,Loyal Customers,183520.69331366871
2132,51,4,11369.400608520162,4,2,2,8,2,Others,45477.60243408065
2133,31,6,14300.968673680462,5,4,3,12,3,Potential Loyalists,85805.81204208278
2134,347,4,11326.997071489603,1,2,2,5,0,Lost Customers,45307.98828595841
2135,552,2,3320.5992421351557,1,1,1,3,0,Lost Customers,6641.198484270311
2136,31,8,21936.963115892933,5,5,5,15,1,Champions,175495.70492714347
2137,94,4,9827.336953447295,3,2,2,7,2,Others,39309.34781378918
2138,31,9,26214.791248216214,5,5,5,15,1,Champions,235933.12123394592
2139,9,7,21880.336996754922,5,5,5,15,1,Champions,153162.35897728446
2140,53,4,10928.912107907152,4,2,2,8,2,Others,43715.64843162861
2141,18,7,16047.779723882997,5,5,4,14,3,Champions,112334.45806718098
2142,32,6,13426.701767408125,5,4,3,12,3,Potential Loyalists,80560.21060444874
2143,101,10,21716.962059661215,3,5,5,13,1,Loyal Customers,217169.62059661216
2144,83,6,17492.451534399937,3,4,4,11,3,Loyal Customers,104954.70920639962
2145,91,6,16225.132633911988,3,4,4,11,3,Loyal Customers,97350.79580347193
2146,282,5,9483.694451983283,1,3,2,6,0,Others,47418.472259916416
2147,252,7,20761.603453651544,1,5,5,11,3,Loyal Customers,145331.2241755608
2148,96,3,9331.637863073116,3,1,2,6,2,Others,27994.913589219348
2149,141,7,20153.04936502256,2,5,5,12,3,Loyal Customers,141071.34555515792
2150,635,1,2908.5040660584964,1,1,1,3,0,Lost Customers,2908.5040660584964
2151,43,7,17238.778644055383,4,5,4,13,3,Champions,120671.45050838767
2152,532,2,1300.6468414224855,1,1,1,3,0,Lost Customers,2601.293682844971
2153,49,10,22161.401905519328,4,5,5,14,1,Champions,221614.0190551933
2154,99,3,6299.231241119861,3,1,1,5,2,Others,18897.69372335958
2155,85,6,16596.527615672923,3,4,4,11,3,Loyal Customers,99579.16569403754
2156,215,9,20223.68972915519,2,5,5,12,1,Loyal Customers,182013.2075623967
2157,40,6,17020.84309479645,4,4,4,12,3,Champions,102125.05856877871
2158,115,2,5937.586502361715,3,1,1,5,2,Others,11875.17300472343
2159,205,4,14948.062083627401,2,2,4,8,3,Lost Customers,59792.248334509604
2160,65,3,7215.433518033956,4,1,1,6,2,Others,21646.30055410187
2161,220,5,18740.681635248387,2,3,4,9,3,At Risk,93703.40817624194
2162,6,11,26574.385680312327,5,5,5,15,1,Champions,292318.2424834356
2163,125,7,26565.035464747638,3,5,5,13,1,Loyal Customers,185955.24825323347
2164,199,6,13070.52903583062,2,4,3,9,3,At Risk,78423.17421498371
2165,72,4,8070.54428019535,4,2,1,7,2,Others,32282.1771207814
2166,300,3,3601.0454911636316,1,1,1,3,0,Lost Customers,10803.136473490895
2167,72,7,21508.670189837423,4,5,5,14,1,Champions,150560.69132886195
2168,191,2,2960.6092499237516,2,1,1,4,2,Lost Customers,5921.218499847503
2169,163,10,24037.040055970836,2,5,5,12,1,Loyal Customers,240370.40055970836
2170,177,4,12074.21995042967,2,2,3,7,2,Lost Customers,48296.87980171868
2171,17,6,17297.7324116123,5,4,4,13,3,Champions,103786.3944696738
2172,11,8,27153.121321337127,5,5,5,15,1,Champions,217224.970570697
2173,101,10,28382.23609085967,3,5,5,13,1,Loyal Customers,283822.3609085967
2174,148,4,13273.35966187032,2,2,3,7,2,Lost Customers,53093.43864748128
2175,9,4,12508.679243342165,5,2,3,10,2,Others,50034.71697336866
2176,121,6,15295.789044145064,3,4,4,11,3,Loyal Customers,91774.73426487038
2177,68,8,21061.308648517515,4,5,5,14,1,Champions,168490.46918814012
2178,61,4,5847.281084021812,4,2,1,7,2,Others,23389.124336087247
2179,49,7,20072.793577701555,4,5,5,14,3,Champions,140509.5550439109
2180,198,5,7780.12455034304,2,3,1,6,2,Others,38900.6227517152
2181,120,5,12712.467536884498,3,3,3,9,3,Others,63562.33768442249
2182,91,6,17951.622430848245,3,4,4,11,3,Loyal Customers,107709.73458508946
2183,56,3,7554.542772188584,4,1,1,6,2,Others,22663.62831656575
2184,84,9,20394.617956744783,3,5,5,13,1,Loyal Customers,183551.56161070307
2185,141,4,14165.4133406612,2,2,3,7,2,Lost Customers,56661.6533626448
2186,8,9,21096.428089319787,5,5,5,15,1,Champions,189867.85280387808
2187,24,4,9475.019577938234,5,2,2,9,2,Others,37900.078311752935
2188,395,3,10931.236844248982,1,1,2,4,0,Lost Customers,32793.71053274695
2189,69,6,11123.493814201604,4,4,2,10,3,Others,66740.96288520962
2190,44,5,12471.564188098433,4,3,3,10,3,Potential Loyalists,62357.820940492165
2191,4,7,13851.016729640141,5,5,3,13,3,Potential Loyalists,96957.117107481
2192,399,4,12563.00868360662,1,2,3,6,0,Lost Customers,50252.03473442648
2193,85,6,19633.99307744466,3,4,5,12,3,Loyal Customers,117803.95846466796
2194,178,4,10862.245037855544,2,2,2,6,2,Lost Customers,43448.980151422176
2195,108,4,7149.6015398923055,3,2,1,6,2,Others,28598.406159569222
2196,183,7,14099.769804714695,2,5,3,10,3,At Risk,98698.38863300286
2197,111,5,8034.317961694342,3,3,1,7,2,Others,40171.589808471705
2198,76,3,6500.308576506858,4,1,1,6,2,Others,19500.925729520575
2199,232,4,8332.547211737889,1,2,2,5,2,Lost Customers,33330.188846951554
2200,93,4,10027.900027308235,3,2,2,7,2,Others,40111.60010923294
2201,4,5,16159.951205109912,5,3,4,12,3,Potential Loyalists,80799.75602554956
2202,55,7,14976.071236847132,4,5,4,13,3,Champions,104832.49865792993
2203,289,9,26910.990411905215,1,5,5,11,1,Loyal Customers,242198.91370714694
2204,67,6,13194.904413858778,4,4,3,11,3,Potential Loyalists,79169.42648315267
2205,67,4,11193.05554104989,4,2,2,8,2,Others,44772.22216419956
2206,71,6,17932.919839978902,4,4,4,12,3,Champions,107597.51903987341
2207,5,5,18404.1728008527,5,3,4,12,3,Potential Loyalists,92020.8640042635
2208,99,7,14928.500874978341,3,5,4,12,3,Loyal Customers,104499.50612484838
2209,82,7,14085.124265611094,3,5,3,11,3,Others,98595.86985927765
2210,211,4,9656.41754509266,2,2,2,6,2,Lost Customers,38625.67018037064
2211,27,5,10608.499483122449,5,3,2,10,2,Others,53042.49741561224
2212,91,10,29424.012632864076,3,5,5,13,1,Loyal Customers,294240.12632864073
2213,814,1,3352.3724796743327,1,1,1,3,0,Lost Customers,3352.3724796743327
2214,134,6,10982.524877728738,3,4,2,9,3,Others,65895.14926637243
2215,13,6,16952.356834963844,5,4,4,13,3,Champions,101714.14100978307
2216,97,6,11333.96293787449,3,4,2,9,3,Others,68003.77762724695
2217,46,8,21540.193629896832,4,5,5,14,1,Champions,172321.54903917466
2218,75,4,12929.276970251998,4,2,3,9,2,Others,51717.10788100799
2219,4,3,5147.507515827888,5,1,1,7,2,Others,15442.522547483662
2220,70,10,30993.816829714182,4,5,5,14,1,Champions,309938.1682971418
2221,13,3,8947.11498754695,5,1,2,8,2,Others,26841.344962640847
2222,186,8,19390.336023969794,2,5,5,12,1,Loyal Customers,155122.68819175835
2223,140,4,8386.45780638975,2,2,2,6,2,Lost Customers,33545.831225559
2224,65,7,23850.88651247802,4,5,5,14,1,Champions,166956.20558734614
2225,296,5,13358.018546997522,1,3,3,7,3,At Risk,66790.09273498761
2226,83,7,23321.80940876249,3,5,5,13,1,Loyal Customers,163252.66586133742
2227,79,6,18314.79021359255,3,4,4,11,3,Loyal Customers,109888.7412815553
2228,83,1,4582.264579058862,3,1,1,5,2,Others,4582.264579058862
2229,185,5,17206.180165032354,2,3,4,9,3,At Risk,86030.90082516178
2230,162,6,18128.93019562904,2,4,4,10,3,Loyal Customers,108773.58117377423
2231,19,7,24565.098451849924,5,5,5,15,1,Champions,171955.68916294948
2232,230,5,10823.434875060548,1,3,2,6,2,Others,54117.17437530274
2233,68,6,17324.133102881253,4,4,4,12,3,Champions,103944.79861728751
2234,320,8,18134.302220654485,1,5,4,10,3,Loyal Customers,145074.41776523588
2235,158,5,10678.42609315569,2,3,2,7,2,Others,53392.13046577845
2236,9,2,3674.5394949674737,5,1,1,7,2,Others,7349.0789899349475
2237,154,7,15152.90685045271,2,5,4,11,3,Loyal Customers,106070.34795316897
2238,43,6,5258.479518247927,4,4,1,9,2,Others,31550.877109487563
2239,69,6,18874.137329643883,4,4,4,12,3,Champions,113244.8239778633
2240,19,2,4876.468108543757,5,1,1,7,2,Others,9752.936217087514
2241,49,7,20062.30617627801,4,5,5,14,3,Champions,140436.14323394606
2242,406,4,9737.01550861891,1,2,2,5,0,Lost Customers,38948.06203447564
2243,19,5,15178.213404234208,5,3,4,12,3,Potential Loyalists,75891.06702117104
2244,126,3,8406.217825342284,3,1,2,6,2,Others,25218.653476026855
2245,56,9,17830.586333511656,4,5,4,13,1,Champions,160475.2770016049
2246,4,7,22818.844048123516,5,5,5,15,1,Champions,159731.9083368646
2247,106,4,13135.697115047116,3,2,3,8,2,Others,52542.788460188465
2248,95,5,6323.182738961598,3,3,1,7,2,Others,31615.91369480799
2249,289,4,10372.762859236687,1,2,2,5,0,Lost Customers,41491.05143694675
2250,46,14,40046.575597810195,4,5,5,14,1,Champions,560652.0583693427
2251,21,6,14890.705417027697,5,4,4,13,3,Champions,89344.23250216618
2252,192,7,22016.609602534245,2,5,5,12,1,Loyal Customers,154116.26721773972
2253,205,4,11008.296524687747,2,2,2,6,2,Lost Customers,44033.186098750986
2254,49,6,19770.60535736733,4,4,5,13,3,Champions,118623.63214420399
2255,36,7,15637.326155341625,4,5,4,13,3,Champions,109461.28308739138
2256,72,4,6694.343187350922,4,2,1,7,2,Others,26777.372749403687
2257,78,3,8062.923633056869,3,1,1,5,2,Others,24188.77089917061
2258,13,6,14084.581381393742,5,4,3,12,3,Potential Loyalists,84507.48828836245
2259,92,6,17928.24297323707,3,4,4,11,3,Loyal Customers,107569.45783942242
2260,163,5,14193.217196965521,2,3,3,8,3,At Risk,70966.0859848276
2261,276,6,13372.708905374779,1,4,3,8,3,At Risk,80236.25343224868
2262,311,1,4033.154573230004,1,1,1,3,0,Lost Customers,4033.154573230004
2263,16,2,8409.800556964885,5,1,2,8,2,Others,16819.60111392977
2264,10,5,11992.18327982821,5,3,3,11,3,Potential Loyalists,59960.91639914105
2265,45,4,8378.37671580189,4,2,2,8,2,Others,33513.50686320756
2266,408,3,8320.23829702998,1,1,2,4,0,Lost Customers,24960.71489108994
2267,74,3,5420.8427996097225,4,1,1,6,2,Others,16262.528398829167
2268,286,8,24699.033403662965,1,5,5,11,1,Loyal Customers,197592.26722930372
2269,13,8,23989.267634383792,5,5,5,15,1,Champions,191914.14107507034
2270,56,5,11764.430360009099,4,3,3,10,3,Potential Loyalists,58822.151800045496
2271,83,8,27072.064294966156,3,5,5,13,1,Loyal Customers,216576.51435972925
2272,212,2,8313.786305370706,2,1,2,5,2,Lost Customers,16627.572610741412
2273,39,9,24601.60469816011,4,5,5,14,1,Champions,221414.442283441
2274,148,8,23196.97344224026,2,5,5,12,1,Loyal Customers,185575.7875379221
2275,390,5,16713.64197523684,1,3,4,8,0,At Risk,83568.20987618419
2276,135,3,7648.633384065726,2,1,1,4,2,Lost Customers,22945.90015219718
2277,90,8,15682.298801715937,3,5,4,12,3,Loyal Customers,125458.3904137275
2278,75,8,21415.758487303287,4,5,5,14,1,Champions,171326.0678984263
2279,17,9,29174.61675140684,5,5,5,15,1,Champions,262571.55076266156
2280,36,6,12764.46386321183,4,4,3,11,3,Potential Loyalists,76586.78317927098
2281,124,6,9233.234189700435,3,4,2,9,3,Others,55399.40513820261
2282,26,4,7373.684392412867,5,2,1,8,2,Others,29494.73756965147
2283,23,5,20855.258832625022,5,3,5,13,3,Potential Loyalists,104276.29416312512
2284,131,7,18933.442447019508,3,5,4,12,3,Loyal Customers,132534.09712913656
2285,55,5,12482.413401110221,4,3,3,10,3,Potential Loyalists,62412.06700555111
2286,124,10,18288.978739842834,3,5,4,12,1,Loyal Customers,182889.78739842834
2287,62,3,6975.497895635904,4,1,1,6,2,Others,20926.49368690771
2288,40,7,21144.312452647326,4,5,5,14,1,Champions,148010.1871685313
2289,129,7,19071.197467164206,3,5,5,13,3,Loyal Customers,133498.38227014945
2290,8,5,17119.114388141865,5,3,4,12,3,Potential Loyalists,85595.57194070933
2291,202,2,5996.0285224036,2,1,1,4,2,Lost Customers,11992.0570448072
2292,23,3,4920.924233203013,5,1,1,7,2,Others,14762.772699609039
2293,644,2,4418.151208755308,1,1,1,3,0,Lost Customers,8836.302417510617
2294,212,6,9973.797828713956,2,4,2,8,3,Others,59842.786972283735
2295,67,4,11248.729966065908,4,2,2,8,2,Others,44994.91986426363
2296,312,8,27019.595984643507,1,5,5,11,1,Loyal Customers,216156.76787714806
2297,589,2,5310.206641241919,1,1,1,3,0,Lost Customers,10620.413282483838
2298,31,4,7554.767957572848,5,2,1,8,2,Others,30219.071830291392
2299,30,5,16700.273745739312,5,3,4,12,3,Potential Loyalists,83501.36872869656
2300,310,2,3956.613831234988,1,1,1,3,0,Lost Customers,7913.227662469976
2301,62,5,17496.924565433615,4,3,4,11,3,Potential Loyalists,87484.62282716807
2302,271,7,17401.41359468117,1,5,4,10,3,Loyal Customers,121809.89516276818
2303,84,9,21822.67727018123,3,5,5,13,1,Loyal Customers,196404.09543163108
2304,665,4,7099.4864331877325,1,2,1,4,0,Lost Customers,28397.94573275093
2306,42,3,10608.97879857001,4,1,2,7,2,Others,31826.93639571003
2307,154,11,23289.56130498229,2,5,5,12,1,Loyal Customers,256185.17435480517
2308,436,7,16386.06910064563,1,5,4,10,0,Loyal Customers,114702.4837045194
2309,90,6,17152.512754794036,3,4,4,11,3,Loyal Customers,102915.07652876421
2310,95,1,3624.1196621833137,3,1,1,5,2,Others,3624.1196621833137
2311,158,5,14088.394141329869,2,3,3,8,3,At Risk,70441.97070664934
2312,172,7,15330.598464831342,2,5,4,11,3,Loyal Customers,107314.1892538194
2313,160,6,12709.109559740982,2,4,3,9,3,At Risk,76254.6573584459
2314,25,5,17674.259829630697,5,3,4,12,3,Potential Loyalists,88371.29914815348
2315,230,4,12272.46213248989,1,2,3,6,2,Lost Customers,49089.84852995956
2316,396,3,9011.849128600868,1,1,2,4,0,Lost Customers,27035.547385802605
2317,550,4,11660.690196757781,1,2,3,6,0,Lost Customers,46642.760787031126
2318,30,6,14676.887922104208,5,4,3,12,3,Potential Loyalists,88061.32753262525
2319,56,8,17731.41899240239,4,5,4,13,3,Champions,141851.3519392191
2320,25,7,18995.519755461133,5,5,4,14,3,Champions,132968.63828822793
2321,97,2,3617.069193268875,3,1,1,5,2,Others,7234.13838653775
2322,64,8,27537.63828781217,4,5,5,14,1,Champions,220301.10630249736
2323,73,7,11177.149253888983,4,5,2,11,3,Others,78240.04477722288
2324,83,8,25789.0967158715,3,5,5,13,1,Loyal Customers,206312.773726972
2325,461,3,12866.329034342678,1,1,3,5,0,Lost Customers,38598.987103028034
2326,89,5,13232.591540326603,3,3,3,9,3,Others,66162.95770163301
2327,32,6,18085.26107923894,5,4,4,13,3,Champions,108511.56647543363
2328,99,6,21187.265016440215,3,4,5,12,3,Loyal Customers,127123.59009864129
2329,38,7,17439.747084557777,4,5,4,13,3,Champions,122078.22959190444
2330,96,3,10527.210659335,3,1,2,6,2,Others,31581.631978005
2331,217,3,10159.588046573246,2,1,2,5,2,Lost Customers,30478.764139719737
2332,139,5,11683.824309653199,2,3,3,8,2,At Risk,58419.12154826599
2333,37,5,8447.673284287355,4,3,2,9,2,Others,42238.366421436775
2334,411,2,8631.056903202389,1,1,2,4,0,Lost Customers,17262.113806404777
2335,71,5,9715.336341880862,4,3,2,9,2,Others,48576.68170940431
2336,41,7,17945.9530437333,4,5,4,13,3,Champions,125621.67130613311
2337,152,4,6302.078485089474,2,2,1,5,2,Lost Customers,25208.313940357897
2338,119,7,21958.036322543292,3,5,5,13,1,Loyal Customers,153706.25425780306
2339,120,3,7921.963713426107,3,1,1,5,2,Others,23765.89114027832
2340,62,8,23084.511968373004,4,5,5,14,1,Champions,184676.09574698404
2341,275,5,7889.644842908088,1,3,1,5,2,Others,39448.224214540445
2342,82,4,12284.108327286078,3,2,3,8,2,Others,49136.43330914431
2343,8,13,19090.984283702663,5,5,5,15,1,Champions,248182.79568813462
2344,120,9,18631.120131640608,3,5,4,12,1,Loyal Customers,167680.08118476547
2345,34,8,21718.616729491107,5,5,5,15,1,Champions,173748.93383592885
2346,155,5,13109.376793891402,2,3,3,8,3,At Risk,65546.883969457
2347,224,5,11886.086392288922,2,3,3,8,3,At Risk,59430.431961444614
2348,176,8,23654.512214257757,2,5,5,12,1,Loyal Customers,189236.09771406205
2349,122,7,18768.470646988233,3,5,4,12,3,Loyal Customers,131379.29452891764
2350,132,6,15697.125804069241,3,4,4,11,3,Loyal Customers,94182.75482441545
2351,150,9,22298.92482697223,2,5,5,12,1,Loyal Customers,200690.3234427501
2352,253,5,11920.258177313552,1,3,3,7,3,At Risk,59601.29088656776
2353,92,6,17504.112458815383,3,4,4,11,3,Loyal Customers,105024.6747528923
2354,73,5,13023.580655471247,4,3,3,10,3,Potential Loyalists,65117.903277356236
2355,471,3,6138.718348714066,1,1,1,3,0,Lost Customers,18416.1550461422
2356,30,5,12803.44117039203,5,3,3,11,3,Potential Loyalists,64017.205851960156
2357,103,4,13903.019536816217,3,2,3,8,2,Others,55612.07814726487
2358,230,9,27703.696214199408,1,5,5,11,1,Loyal Customers,249333.26592779468
2359,159,7,12972.99909045649,2,5,3,10,3,At Risk,90810.99363319542
2360,152,5,13458.900857610053,2,3,3,8,3,At Risk,67294.50428805026
2361,44,6,13272.253820456148,4,4,3,11,3,Potential Loyalists,79633.52292273688
2362,57,2,4442.247582769626,4,1,1,6,2,Others,8884.495165539252
2363,24,6,16625.679460629202,5,4,4,13,3,Champions,99754.07676377521
2364,39,4,12750.960007186914,4,2,3,9,2,Others,51003.840028747654
2365,100,4,13155.763946802359,3,2,3,8,2,Others,52623.055787209436
2366,85,6,11479.237610735745,3,4,2,9,3,Others,68875.42566441448
2367,555,5,14868.445052488638,1,3,4,8,0,At Risk,74342.22526244319
2368,174,5,13825.87184923289,2,3,3,8,3,At Risk,69129.35924616444
2369,109,9,18769.022136446467,3,5,4,12,1,Loyal Customers,168921.1992280182
2370,253,3,7856.342378102678,1,1,1,3,2,Lost Customers,23569.02713430803
2371,62,6,11732.996365643923,4,4,3,11,3,Potential Loyalists,70397.97819386354
2372,694,1,2730.7228297476363,1,1,1,3,0,Lost Customers,2730.7228297476363
2373,100,5,10512.264146282492,3,3,2,8,2,Others,52561.32073141246
2374,207,4,7401.4055354692955,2,2,1,5,2,Lost Customers,29605.622141877182
2375,10,3,6937.739638440141,5,1,1,7,2,Others,20813.218915320424
2376,174,4,10610.70249262165,2,2,2,6,2,Lost Customers,42442.8099704866
2377,234,4,13955.507638913145,1,2,3,6,2,Lost Customers,55822.03055565258
2378,80,4,8588.704540375376,3,2,2,7,2,Others,34354.818161501506
2379,61,4,10365.2153411932,4,2,2,8,2,Others,41460.8613647728
2380,175,5,12008.25143868748,2,3,3,8,3,At Risk,60041.2571934374
2381,91,7,19104.47699392509,3,5,5,13,3,Loyal Customers,133731.33895747564
2382,282,5,11953.882266687679,1,3,3,7,3,At Risk,59769.411333438395
2383,12,6,17674.730690062683,5,4,4,13,3,Champions,106048.38414037609
2384,301,2,4840.737406140013,1,1,1,3,0,Lost Customers,9681.474812280027
2385,175,7,17107.503678163175,2,5,4,11,3,Loyal Customers,119752.52574714222
2386,85,5,10276.728002853852,3,3,2,8,2,Others,51383.64001426926
2387,474,2,5814.161377307402,1,1,1,3,0,Lost Customers,11628.322754614805
2388,254,10,30715.497031442254,1,5,5,11,1,Loyal Customers,307154.9703144225
2389,39,6,15133.907627981167,4,4,4,12,3,Champions,90803.445767887
2390,43,4,8865.478209051496,4,2,2,8,2,Others,35461.912836205986
2391,176,3,4846.538714665006,2,1,1,4,2,Lost Customers,14539.61614399502
2392,147,6,14000.015339021249,2,4,3,9,3,At Risk,84000.09203412749
2393,238,1,2783.76492380648,1,1,1,3,2,Lost Customers,2783.76492380648
2394,80,5,13265.595194451776,3,3,3,9,3,Others,66327.97597225888
2395,43,7,13610.710524830794,4,5,3,12,3,Potential Loyalists,95274.97367381556
2396,112,2,4985.066321727136,3,1,1,5,2,Others,9970.132643454272
2397,144,6,12671.775946589038,2,4,3,9,3,At Risk,76030.65567953422
2398,59,4,13319.121432412245,4,2,3,9,2,Others,53276.48572964898
2399,31,9,28523.0715397796,5,5,5,15,1,Champions,256707.6438580164
2400,175,3,12264.69664307635,2,1,3,6,2,Lost Customers,36794.08992922905
2401,181,3,5837.247962418607,2,1,1,4,2,Lost Customers,17511.74388725582
2402,88,8,20665.050490438127,3,5,5,13,1,Loyal Customers,165320.40392350501
2403,156,4,9092.29529572228,2,2,2,6,2,Lost Customers,36369.18118288912
2404,117,3,7109.596050711378,3,1,1,5,2,Others,21328.788152134133
2405,85,6,8030.901565413474,3,4,1,8,2,Others,48185.40939248084
2406,18,5,13592.399860105756,5,3,3,11,3,Potential Loyalists,67961.99930052878
2407,99,5,12879.644690154366,3,3,3,9,3,Others,64398.22345077183
2408,32,8,23878.185831423307,5,5,5,15,1,Champions,191025.48665138645
2409,112,9,18497.024196122697,3,5,4,12,1,Loyal Customers,166473.21776510426
2410,415,3,9107.37094323206,1,1,2,4,0,Lost Customers,27322.112829696176
2411,72,7,17319.054040588366,4,5,4,13,3,Champions,121233.37828411856
2412,176,6,10433.058191947182,2,4,2,8,3,Others,62598.3491516831
2413,18,8,26487.463201610226,5,5,5,15,1,Champions,211899.7056128818
2414,4,7,14460.192525126098,5,5,3,13,3,Potential Loyalists,101221.34767588269
2415,190,5,9901.07806904028,2,3,2,7,2,Others,49505.390345201406
2416,200,6,14790.574807054123,2,4,3,9,3,At Risk,88743.44884232474
2417,64,11,25978.817151180647,4,5,5,14,1,Champions,285766.98866298713
2418,148,6,14255.692795084187,2,4,3,9,3,At Risk,85534.15677050513
2419,105,5,15592.408869848228,3,3,4,10,3,Others,77962.04434924114
2420,49,4,14245.704655740097,4,2,3,9,2,Others,56982.81862296039
2421,214,3,8768.571628721007,2,1,2,5,2,Lost Customers,26305.71488616302
2422,24,4,9368.406935956427,5,2,2,9,2,Others,37473.62774382571
2423,3,6,16117.879069739014,5,4,4,13,3,Champions,96707.27441843408
2424,17,5,15900.264562862074,5,3,4,12,3,Potential Loyalists,79501.32281431038
2425,55,6,15942.602166361838,4,4,4,12,3,Champions,95655.61299817103
2426,145,5,14245.22831748651,2,3,3,8,3,At Risk,71226.14158743255
2427,2,6,16897.36197060325,5,4,4,13,3,Champions,101384.17182361952
2428,178,5,16781.399716072112,2,3,4,9,3,At Risk,83906.99858036055
2429,59,6,14087.90769872327,4,4,3,11,3,Potential Loyalists,84527.44619233962
2430,52,5,14297.019204188582,4,3,3,10,3,Potential Loyalists,71485.0960209429
2431,6,5,13484.548631433348,5,3,3,11,3,Potential Loyalists,67422.74315716674
2432,167,5,14395.64621728365,2,3,3,8,3,At Risk,71978.23108641825
2433,38,7,17158.87083302758,4,5,4,13,3,Champions,120112.09583119306
2434,26,6,19353.874697211784,5,4,5,14,3,Champions,116123.24818327071
2435,20,9,28349.350867823414,5,5,5,15,1,Champions,255144.15781041072
2436,245,9,30488.962260058317,1,5,5,11,1,Loyal Customers,274400.66034052486
2437,142,3,11414.336636951124,2,2,2,6,2,Lost Customers,34243.009910853376
2438,18,4,8289.14350660071,5,2,2,9,2,Others,33156.57402640284
2439,146,5,15383.50256261868,2,3,4,9,3,At Risk,76917.5128130934
2440,5,9,23548.39120363587,5,5,5,15,1,Champions,211935.52083272283
2441,402,5,10218.024924045696,1,3,2,6,0,Others,51090.12462022848
2442,186,3,5924.963691892875,2,2,1,5,2,Lost Customers,17774.891075678628
2443,172,2,5308.143597666259,2,1,1,4,2,Lost Customers,10616.287195332518
2444,54,7,20071.667614854327,4,5,5,14,3,Champions,140501.6733039803
2445,97,5,11066.063955595007,3,3,2,8,2,Others,55330.31977797503
2446,177,8,27741.663237296878,2,5,5,12,1,Loyal Customers,221933.30589837502
2447,12,7,13261.11118047037,5,5,3,13,3,Potential Loyalists,92827.7782632926
